date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph)
2018-03-27,29.8,78.0,23.1,29.8,1.6,3.1,283.0,0.29,41.2,15.9,90.0,17.0,30.237,23.823,13.8
2018-03-28,32.0,61.0,18.2,29.8,6.2,9.3,283.0,0.3,38.9,24.5,89.0,17.0,29.985,23.853,21.9
2018-03-29,28.1,68.0,18.4,29.8,4.3,6.9,283.0,0.38,40.6,17.2,89.0,38.0,30.182,23.863,19.6
2018-03-30,39.9,40.0,15.7,29.5,9.0,13.9,282.0,0.38,52.6,22.2,86.0,24.0,30.175,23.705,31.1
2018-03-31,40.1,49.0,20.0,29.8,7.5,11.4,282.0,0.38,55.6,24.8,86.0,22.0,30.083,23.783,29.9
2018-04-01,39.5,55.0,20.4,29.7,6.7,10.1,282.0,0.02,57.8,25.6,89.0,16.0,29.974,29.342,23.0
2018-04-02,51.7,24.0,14.7,29.2,13.2,19.6,282.0,0.02,62.1,43.5,52.0,15.0,29.378,29.04,28.8
2018-04-03,30.4,23.0,-6.5,29.8,9.3,14.6,283.0,0.02,43.5,18.6,57.0,9.0,30.173,29.243,25.3
2018-04-04,40.7,19.0,0.3,29.8,13.9,20.5,282.0,0.02,48.8,27.0,36.0,11.0,30.096,29.708,39.1
2018-04-05,44.8,38.0,20.1,29.8,8.7,12.2,282.0,0.02,57.0,39.6,59.0,22.0,29.824,29.65,25.3
2018-04-06,26.0,81.0,20.9,29.9,3.4,5.2,283.0,0.02,39.8,17.2,89.0,59.0,30.143,29.66,11.5
2018-04-07,37.3,69.0,27.1,29.8,3.8,5.6,282.0,0.19,51.3,18.3,89.0,43.0,30.121,29.373,19.6
2018-04-08,40.2,52.0,23.0,29.5,10.3,15.1,282.0,0.26,47.6,34.3,84.0,29.0,29.829,29.346,29.9
2018-04-09,37.7,48.0,17.7,30.0,4.6,7.3,283.0,0.28,49.6,28.8,84.0,20.0,30.203,29.827,15.0
2018-04-10,46.0,29.0,14.2,30.0,8.8,13.5,282.0,0.28,63.2,34.7,46.0,11.0,30.11,29.799,21.9
2018-04-11,58.0,19.0,15.9,29.5,11.3,16.1,282.0,0.28,65.6,50.1,28.0,13.0,29.829,29.347,33.4
2018-04-12,48.5,32.0,15.6,29.2,10.7,15.4,282.0,0.28,63.9,31.9,75.0,9.0,29.465,29.081,36.8
2018-04-13,30.5,38.0,7.7,29.7,9.8,14.4,283.0,0.28,35.5,26.0,56.0,26.0,30.074,29.25,28.8
2018-04-14,35.8,35.0,9.3,30.1,7.6,11.7,282.0,0.28,48.9,26.1,60.0,17.0,30.145,29.95,21.9
2018-04-15,40.9,45.0,18.6,30.0,3.3,5.5,283.0,0.28,57.3,24.1,77.0,16.0,30.119,29.836,15.0
2018-04-16,47.4,36.0,16.4,29.6,6.4,9.2,282.0,0.28,65.6,27.9,73.0,10.0,29.875,29.429,25.3
2018-04-17,41.7,32.0,10.9,29.5,10.8,16.0,282.0,0.28,53.5,26.6,78.0,12.0,29.914,29.207,27.6
2018-04-18,35.2,29.0,4.6,30.1,6.3,9.7,283.0,0.28,48.9,25.7,44.0,12.0,30.22,29.914,24.2
2018-04-19,38.1,37.0,11.4,30.0,1.8,3.5,282.0,0.28,54.5,16.9,66.0,18.0,30.262,29.769,13.8
2018-04-20,34.0,67.0,23.5,29.8,2.6,4.5,282.0,0.31,41.9,28.1,92.0,43.0,30.005,29.69,11.5
2018-04-21,31.1,89.0,28.2,30.1,1.4,2.6,282.0,0.56,36.2,26.7,93.0,81.0,30.159,30.006,8.1
2018-04-22,43.6,66.0,31.1,30.0,2.8,4.7,282.0,0.56,58.9,27.5,94.0,26.0,30.188,29.839,15.0
2018-04-23,45.2,61.0,29.6,29.9,4.5,6.7,282.0,0.59,64.0,28.5,92.0,21.0,30.008,29.762,23.0
2018-04-24,30.3,89.0,27.4,30.2,3.0,5.3,283.0,0.74,38.5,27.5,93.0,84.0,30.464,29.901,11.5
2018-04-25,40.8,57.0,22.6,30.1,1.7,3.1,282.0,0.78,65.2,17.2,89.0,9.0,30.461,29.815,10.4
2018-04-26,44.5,40.0,20.3,30.0,3.8,6.3,282.0,0.78,53.5,29.5,75.0,22.0,30.136,29.726,25.3
2018-04-27,44.6,46.0,20.4,30.0,1.7,3.3,282.0,0.78,63.2,22.2,85.0,11.0,30.181,29.825,12.7
2018-04-28,48.3,46.0,25.0,29.8,2.7,4.3,282.0,0.78,67.9,26.6,77.0,15.0,29.942,29.505,29.9
2018-04-29,58.0,26.0,21.2,29.4,7.8,11.4,282.0,0.78,67.8,46.5,55.0,12.0,29.567,29.261,29.9
2018-04-30,48.9,34.0,18.2,29.4,5.2,7.9,282.0,0.78,64.5,31.5,76.0,11.0,29.535,29.318,21.9
2018-05-01,44.3,63.0,31.6,29.6,3.0,5.5,282.0,0.0,56.6,37.8,80.0,26.0,29.743,29.442,11.5
2018-05-02,37.4,87.0,33.9,29.8,1.8,3.1,282.0,0.31,40.8,32.8,93.0,77.0,29.894,29.659,10.4
2018-05-03,36.5,88.0,33.0,29.9,1.3,2.1,281.0,1.18,45.8,32.2,95.0,65.0,30.228,29.743,16.1
2018-05-04,44.6,56.0,26.5,30.2,3.0,4.8,282.0,1.18,61.6,25.6,93.0,25.0,30.314,30.02,12.7
2018-05-05,49.6,46.0,27.7,30.0,2.9,4.7,282.0,1.18,64.5,32.2,76.0,20.0,30.094,29.909,18.4
2018-05-06,51.4,51.0,31.2,30.0,1.5,2.8,282.0,1.18,67.6,33.4,81.0,20.0,30.116,29.891,11.5
2018-05-07,54.5,42.0,25.6,29.9,3.6,5.6,282.0,1.18,73.2,34.9,82.0,10.0,30.048,29.701,18.4
2018-05-08,54.9,37.0,23.8,29.8,4.4,7.1,281.0,1.18,70.3,33.5,75.0,14.0,29.888,29.701,17.3
2018-05-09,58.3,34.0,26.3,29.8,4.1,6.5,281.0,1.18,72.8,30.3,77.0,13.0,29.887,29.651,13.8
2018-05-10,56.8,42.0,27.8,29.6,5.0,7.4,281.0,1.18,74.7,34.1,78.0,13.0,29.762,29.357,20.7
2018-05-11,52.7,71.0,42.9,29.4,3.0,5.2,282.0,1.22,65.5,41.1,95.0,31.0,29.519,29.339,11.5
2018-05-12,50.0,85.0,45.3,29.6,2.6,4.9,278.0,1.38,58.7,45.7,95.0,61.0,29.75,29.503,9.2
2018-05-13,49.4,81.0,43.8,29.7,3.0,5.1,281.0,1.4,56.9,42.8,94.0,63.0,29.788,29.666,10.4
2018-05-14,49.1,71.0,39.7,29.8,2.3,4.2,282.0,1.4,58.4,38.6,90.0,49.0,29.964,29.712,16.1
2018-05-15,49.8,64.0,35.9,29.9,1.7,3.3,282.0,1.41,64.8,31.2,93.0,21.0,30.033,29.719,10.4
2018-05-16,54.9,47.0,29.3,29.7,2.3,4.0,282.0,1.41,73.0,35.2,91.0,11.0,29.896,29.607,16.1
2018-05-17,56.8,36.0,24.0,29.5,3.2,5.3,282.0,1.41,74.7,34.9,75.0,8.0,29.713,29.362,17.3
2018-05-18,49.3,64.0,36.6,29.6,2.9,4.7,275.0,1.56,64.8,39.8,91.0,31.0,29.828,29.424,17.3
2018-05-19,41.6,88.0,38.4,29.9,2.3,4.3,282.0,1.64,45.2,38.5,93.0,79.0,30.083,29.683,11.5
2018-05-20,42.3,84.0,37.8,30.0,2.1,3.8,282.0,1.7,53.8,36.2,92.0,58.0,30.124,29.825,16.1
2018-05-21,52.5,61.0,35.5,29.8,2.7,4.5,282.0,1.71,71.1,32.5,95.0,13.0,29.976,29.587,16.1
2018-05-22,51.2,70.0,40.2,29.7,2.2,3.7,280.0,1.91,69.3,36.8,91.0,28.0,29.78,29.537,13.8
2018-05-23,51.7,61.0,37.6,29.7,2.2,3.6,282.0,1.95,66.3,35.8,91.0,28.0,29.902,29.586,20.7
2018-05-24,56.6,44.0,31.1,29.8,3.9,6.2,282.0,1.95,75.1,35.2,82.0,18.0,29.919,29.689,19.6
2018-05-25,59.2,42.0,32.2,29.7,2.3,4.2,282.0,1.95,79.2,36.8,79.0,11.0,29.877,29.569,16.1
2018-05-26,63.1,31.0,26.6,29.5,3.1,5.2,282.0,1.95,79.6,40.8,69.0,8.0,29.674,29.29,12.7
2018-05-27,60.6,39.0,35.0,29.5,4.3,7.0,282.0,1.95,73.5,47.0,62.0,20.0,29.643,29.362,16.1
2018-05-28,49.9,75.0,42.1,29.7,2.6,4.3,282.0,2.03,60.5,40.6,90.0,52.0,29.85,29.576,16.1
2018-05-29,52.3,57.0,35.7,29.7,3.9,6.6,281.0,2.03,63.4,39.6,91.0,34.0,29.801,29.541,16.1
2018-05-30,53.6,56.0,35.3,29.6,2.2,3.9,282.0,2.03,70.8,34.9,90.0,19.0,29.788,29.489,23.0
2018-05-31,63.4,34.0,32.2,29.5,3.8,6.6,282.0,2.03,76.3,44.2,72.0,13.0,29.597,29.364,16.1
2018-06-01,61.4,24.0,19.4,29.5,8.3,12.6,281.0,0.0,73.5,41.2,66.0,10.0,29.705,29.389,26.5
2018-06-02,58.3,26.0,22.9,29.9,4.7,8.0,281.0,0.0,68.9,43.9,54.0,10.0,30.037,29.68,17.3
2018-06-03,55.2,44.0,31.9,29.9,3.3,5.2,282.0,0.0,73.3,34.0,76.0,23.0,30.065,29.637,19.6
2018-06-04,66.0,26.0,26.4,29.6,4.1,7.0,282.0,0.0,81.6,46.8,54.0,9.0,29.808,29.472,16.1
2018-06-05,64.5,30.0,26.9,29.6,2.3,3.9,282.0,0.0,85.5,40.5,61.0,9.0,29.705,29.447,15.0
2018-06-06,63.9,38.0,35.5,29.6,2.7,4.8,282.0,0.0,81.6,41.8,64.0,8.0,29.693,29.408,16.1
2018-06-07,65.2,36.0,28.9,29.6,3.1,5.2,282.0,0.0,84.3,43.5,84.0,6.0,29.696,29.422,16.1
2018-06-08,64.6,22.0,18.9,29.7,3.2,5.3,282.0,0.0,83.8,39.9,49.0,6.0,29.794,29.479,17.3
2018-06-09,60.5,27.0,26.1,29.5,2.1,3.4,282.0,0.0,71.1,48.9,38.0,18.0,29.674,29.357,8.1
2018-06-10,68.3,15.0,14.7,29.3,7.8,11.9,282.0,0.0,81.6,44.5,46.0,6.0,29.441,29.174,25.3
2018-06-11,64.6,17.0,16.1,29.5,8.4,12.6,282.0,0.0,78.1,52.5,38.0,6.0,29.656,29.292,24.2
2018-06-12,59.9,37.0,31.1,29.7,2.5,4.8,281.0,0.0,76.1,36.8,69.0,18.0,29.8,29.617,10.4
2018-06-13,63.6,42.0,35.5,29.7,2.9,4.9,280.0,0.0,84.1,41.2,79.0,11.0,29.777,29.53,12.7
2018-06-14,74.8,20.0,29.6,29.4,7.3,11.3,281.0,0.0,83.6,54.7,41.0,13.0,29.57,29.255,21.9
2018-06-15,69.9,27.0,32.2,29.3,5.6,8.9,281.0,0.0,84.1,52.5,50.0,13.0,29.469,29.225,17.3
2018-06-16,61.5,53.0,42.5,29.4,2.3,3.9,282.0,0.08,80.1,49.9,89.0,20.0,29.458,29.235,17.3
2018-06-17,54.9,89.0,51.7,29.6,2.4,4.3,277.0,0.54,60.4,51.0,95.0,70.0,29.734,29.34,10.4
2018-06-18,58.5,78.0,51.1,29.7,1.9,3.6,272.0,0.56,70.1,49.9,95.0,48.0,29.769,29.566,10.4
2018-06-19,57.6,75.0,49.4,29.7,3.8,6.6,281.0,0.56,68.3,47.7,93.0,52.0,29.818,29.544,12.7
2018-06-20,56.4,65.0,43.6,29.8,2.2,4.1,282.0,0.56,68.6,42.2,91.0,31.0,29.921,29.73,11.5
2018-06-21,60.5,58.0,43.5,29.7,2.8,4.9,282.0,0.56,77.7,41.9,93.0,16.0,29.901,29.594,16.1
2018-06-22,64.2,35.0,31.9,29.6,4.9,8.2,282.0,0.56,77.4,51.6,76.0,10.0,29.695,29.396,19.6
2018-06-23,60.9,38.0,30.3,29.5,3.4,5.7,282.0,0.56,79.2,38.5,79.0,10.0,29.679,29.409,25.3
2018-06-24,51.7,77.0,44.3,29.7,2.6,4.5,282.0,0.73,60.4,43.2,93.0,54.0,29.942,29.491,13.8
2018-06-25,58.7,51.0,35.5,29.8,2.4,4.4,282.0,0.73,78.5,37.8,92.0,16.0,29.942,29.554,11.5
2018-06-26,68.3,28.0,26.5,29.6,3.8,6.7,281.0,0.73,89.7,39.9,75.0,8.0,29.738,29.418,17.3
2018-06-27,69.1,26.0,29.2,29.6,3.3,5.3,281.0,0.73,89.9,47.0,51.0,7.0,29.695,29.449,19.6
2018-06-28,71.0,25.0,24.3,29.4,5.0,7.5,281.0,0.73,90.5,45.5,61.0,6.0,29.651,29.219,20.7
2018-06-29,73.4,12.0,15.9,29.3,6.6,10.3,281.0,0.73,84.5,55.9,32.0,6.0,29.475,29.175,23.0
2018-06-30,55.8,54.0,38.4,29.6,3.1,5.2,282.0,0.75,66.9,43.8,81.0,26.0,29.814,29.457,13.8
2018-07-01,60.4,43.0,30.1,29.8,3.8,6.2,281.0,0.0,81.4,35.5,87.0,7.0,29.986,29.591,18.4
2018-07-02,65.1,29.0,26.7,29.6,3.7,5.8,280.0,0.0,85.1,39.5,64.0,8.0,29.814,29.46,15.0
2018-07-03,68.0,28.0,29.5,29.5,4.4,6.8,280.0,0.0,86.3,44.9,60.0,9.0,29.696,29.443,18.4
2018-07-04,65.9,42.0,38.1,29.8,3.3,5.5,281.0,0.0,84.5,48.2,78.0,9.0,29.988,29.553,23.0
2018-07-05,62.0,57.0,45.7,30.1,2.5,4.5,282.0,0.0,74.0,46.8,86.0,31.0,30.177,29.913,11.5
2018-07-06,65.1,45.0,39.4,30.0,2.0,3.8,282.0,0.0,83.0,42.8,86.0,19.0,30.214,29.803,11.5
2018-07-07,65.3,47.0,41.5,29.8,1.8,3.2,282.0,0.05,85.5,46.7,75.0,15.0,29.974,29.64,19.6
2018-07-08,66.8,51.0,43.8,29.8,3.5,5.8,281.0,0.23,88.6,47.7,82.0,16.0,29.902,29.662,21.9
2018-07-09,67.5,49.0,42.1,29.8,2.6,4.4,282.0,0.23,82.6,49.5,94.0,15.0,30.015,29.735,13.8
2018-07-10,68.8,39.0,39.0,29.7,2.6,4.3,281.0,0.23,87.6,46.1,74.0,17.0,29.873,29.552,15.0
2018-07-11,68.9,37.0,38.2,29.6,3.6,5.8,281.0,0.23,85.9,46.4,78.0,15.0,29.788,29.481,15.0
2018-07-12,60.5,61.0,46.2,29.7,1.6,2.8,282.0,0.37,75.4,49.5,88.0,28.0,29.925,29.572,10.4
2018-07-13,62.5,56.0,44.4,29.9,2.0,3.4,282.0,0.38,78.1,43.9,93.0,27.0,29.987,29.72,13.8
2018-07-14,67.6,47.0,42.5,29.7,2.3,4.1,281.0,0.38,84.9,46.2,89.0,22.0,29.883,29.561,13.8
2018-07-15,56.9,78.0,50.0,29.8,2.0,3.7,282.0,0.57,63.2,50.4,94.0,54.0,29.993,29.633,10.4
2018-07-16,61.3,66.0,47.2,29.9,2.4,3.9,281.0,0.59,80.7,43.6,96.0,20.0,29.996,29.707,19.6
2018-07-17,62.9,63.0,48.8,29.8,2.2,3.7,281.0,0.62,78.3,47.4,90.0,33.0,29.967,29.678,12.7
2018-07-18,68.4,41.0,35.3,29.7,3.5,5.8,282.0,0.62,88.8,46.8,92.0,11.0,29.844,29.523,17.3
2018-07-24,68.0,57.0,51.6,29.7,2.7,4.0,282.0,0.66,85.8,56.2,76.0,11.0,29.876,29.58,13.8
2018-07-25,61.6,69.0,49.8,29.8,2.8,4.7,282.0,0.85,78.5,49.6,88.0,22.0,29.967,29.745,17.3
2018-07-26,58.9,72.0,48.7,29.9,2.5,4.2,284.0,0.93,70.9,46.7,94.0,44.0,30.013,29.696,11.5
2018-07-27,61.0,69.0,48.8,29.8,3.0,5.0,282.0,0.93,79.6,50.5,93.0,19.0,29.879,29.668,20.7
2018-07-28,58.1,71.0,46.8,29.8,2.5,3.8,282.0,0.96,77.4,46.2,95.0,21.0,29.95,29.656,23.0
2018-07-29,58.0,70.0,46.2,29.9,4.1,6.7,282.0,0.97,82.2,43.3,95.0,11.0,29.994,29.673,18.4
2018-07-30,58.1,55.0,39.9,30.0,2.3,4.3,282.0,0.97,70.6,43.2,90.0,28.0,30.061,29.841,11.5
2018-07-31,59.7,49.0,36.7,29.9,2.4,4.2,282.0,0.97,76.8,37.3,90.0,17.0,30.064,29.768,16.1
2018-08-01,60.3,51.0,39.8,29.8,2.1,3.5,281.0,0.0,77.9,43.3,80.0,20.0,29.917,29.735,11.5
2018-08-02,64.1,49.0,40.6,29.7,1.9,3.4,281.0,0.0,84.5,43.3,88.0,18.0,29.882,29.541,17.3
2018-08-03,64.0,47.0,42.0,29.6,5.1,8.1,281.0,0.05,76.0,56.6,83.0,24.0,29.771,29.473,17.3
2018-08-04,68.9,30.0,35.7,29.6,5.7,8.8,281.0,0.06,81.4,57.8,48.0,19.0,29.729,29.506,20.7
2018-08-05,64.9,47.0,43.0,29.6,3.7,5.8,281.0,0.08,79.4,53.2,83.0,22.0,29.792,29.528,24.2
2018-08-06,61.5,64.0,48.3,29.8,2.6,4.6,282.0,0.08,74.2,46.7,92.0,34.0,29.902,29.697,15.0
2018-08-07,61.5,59.0,44.4,29.8,2.1,3.6,282.0,0.08,76.7,43.6,93.0,19.0,29.95,29.674,12.7
2018-08-08,59.2,65.0,46.6,29.8,2.2,3.8,282.0,0.11,75.8,43.1,88.0,33.0,29.899,29.746,12.7
2018-08-09,62.7,51.0,39.8,29.9,1.9,3.5,282.0,0.12,79.4,43.2,92.0,19.0,29.99,29.776,15.0
2018-08-10,63.5,45.0,38.9,29.9,2.4,4.2,282.0,0.12,79.6,43.2,78.0,21.0,29.959,29.769,13.8
2018-08-11,64.2,40.0,35.3,29.8,2.2,3.8,282.0,0.12,82.2,41.6,77.0,13.0,29.957,29.684,12.7
2018-08-12,63.9,39.0,33.9,29.7,2.6,4.5,282.0,0.12,83.2,41.5,75.0,12.0,29.836,29.598,12.7
2018-08-13,62.3,39.0,33.9,29.7,2.8,4.8,282.0,0.12,79.4,40.3,72.0,19.0,29.778,29.579,15.0
2018-08-14,57.7,64.0,44.7,29.7,2.4,3.9,282.0,0.19,74.0,43.1,91.0,34.0,29.878,29.65,17.3
2018-08-15,68.7,39.0,35.0,29.7,3.1,5.3,281.0,0.19,86.7,44.6,95.0,7.0,29.837,29.588,15.0
2018-08-16,62.6,47.0,38.5,29.8,2.6,4.5,282.0,0.19,79.8,42.3,86.0,16.0,29.941,29.667,18.4
2018-08-17,62.6,51.0,41.6,29.8,2.2,3.5,282.0,0.19,82.4,44.9,77.0,20.0,30.003,29.706,16.1
2018-08-18,58.6,60.0,42.3,29.8,4.0,6.1,282.0,0.29,73.7,46.7,88.0,26.0,29.958,29.674,23.0
2018-08-19,53.2,64.0,39.8,29.9,2.7,4.7,282.0,0.3,65.2,41.1,94.0,37.0,30.02,29.784,13.8
2018-08-20,53.7,60.0,38.0,30.0,1.9,3.5,281.0,0.3,72.1,33.4,92.0,26.0,30.122,29.834,12.7
2018-08-21,54.6,72.0,44.7,29.9,2.5,4.3,282.0,0.39,70.3,45.2,93.0,33.0,30.05,29.825,16.1
2018-08-22,58.4,67.0,45.7,29.9,2.6,4.3,282.0,0.4,69.6,45.2,95.0,37.0,30.034,29.71,12.7
2018-08-23,63.3,39.0,35.5,29.7,7.6,11.6,282.0,0.41,74.7,49.5,74.0,19.0,29.78,29.542,20.7
2018-08-24,66.9,27.0,29.5,29.6,4.3,6.5,282.0,0.41,84.5,53.5,44.0,10.0,29.685,29.477,17.3
2018-08-25,64.0,38.0,35.2,29.7,3.5,5.5,282.0,0.42,84.0,45.8,69.0,15.0,29.791,29.533,17.3
2018-08-26,67.9,34.0,36.2,29.5,7.0,10.5,282.0,0.42,79.0,53.2,74.0,15.0,29.569,29.371,24.2
2018-08-27,66.1,31.0,32.8,29.4,6.7,10.0,282.0,0.42,76.7,53.1,56.0,16.0,29.5,29.319,25.3
2018-08-28,55.1,55.0,38.2,29.7,3.3,5.4,282.0,0.42,67.3,41.9,80.0,34.0,29.885,29.497,15.0
2018-08-29,59.0,44.0,27.6,29.8,3.4,5.3,281.0,0.42,81.8,35.9,93.0,10.0,30.006,29.677,17.3
2018-08-30,61.7,26.0,22.4,29.7,3.6,5.5,281.0,0.42,82.2,38.0,58.0,11.0,29.907,29.608,19.6
2018-08-31,61.0,30.0,27.1,29.6,2.8,4.5,282.0,0.42,78.1,39.9,62.0,14.0,29.812,29.516,18.4
2018-09-01,61.2,34.0,31.5,29.6,3.3,5.0,281.0,0.0,77.7,46.5,55.0,21.0,29.733,29.496,25.3
2018-09-02,56.4,42.0,31.2,29.8,2.3,4.0,281.0,0.0,77.6,37.5,72.0,15.0,29.891,29.641,12.7
2018-09-03,56.0,47.0,33.9,29.8,1.4,2.5,282.0,0.0,73.2,42.3,71.0,16.0,29.884,29.685,12.7
2018-09-04,54.0,60.0,37.9,29.8,2.0,3.4,281.0,0.21,74.9,41.1,85.0,19.0,29.996,29.675,20.7
2018-09-05,53.8,72.0,44.7,30.0,2.3,3.9,282.0,0.21,65.6,47.0,88.0,49.0,30.1,29.869,13.8
2018-09-06,51.8,74.0,43.0,30.1,1.7,2.9,283.0,0.65,68.1,40.2,92.0,41.0,30.218,29.958,13.8
2018-09-07,53.0,70.0,41.8,30.0,1.9,3.5,282.0,0.66,70.1,34.4,93.0,34.0,30.264,29.909,16.1
2018-09-08,57.7,55.0,37.8,29.8,2.5,4.2,282.0,0.66,75.8,37.9,94.0,17.0,30.024,29.585,16.1
2018-09-09,62.8,36.0,33.5,29.6,3.3,5.1,282.0,0.66,77.2,46.4,58.0,17.0,29.768,29.545,15.0
2018-09-10,59.5,37.0,28.3,29.7,1.9,3.2,282.0,0.66,87.2,36.6,71.0,7.0,29.877,29.59,13.8
2018-09-13,73.4,10.0,12.5,29.5,7.4,11.0,281.0,0.66,83.2,56.5,22.0,6.0,29.595,29.413,19.6
2018-09-14,69.1,12.0,12.2,29.6,5.2,8.4,281.0,0.66,81.6,49.2,35.0,5.0,29.754,29.499,17.3
2018-09-15,63.1,25.0,22.9,29.7,2.6,4.5,281.0,0.66,81.8,40.9,54.0,9.0,29.846,29.562,11.5
2018-09-16,64.8,29.0,28.3,29.6,4.0,6.2,280.0,0.66,83.8,43.5,57.0,10.0,29.807,29.511,18.4
2018-09-17,64.8,31.0,31.4,29.6,2.9,4.8,281.0,0.66,82.4,48.2,51.0,15.0,29.736,29.534,18.4
2018-09-18,62.4,42.0,35.2,29.6,3.7,5.8,281.0,0.66,83.6,41.5,74.0,12.0,29.802,29.497,21.9
2018-09-19,61.0,43.0,35.4,29.5,4.1,6.6,281.0,0.67,79.6,45.2,77.0,12.0,29.656,29.401,18.4
2018-09-20,60.1,37.0,28.4,29.5,4.9,8.1,282.0,0.67,72.7,47.0,80.0,11.0,29.866,29.398,20.7
2018-09-21,50.2,58.0,34.3,30.0,2.3,4.0,282.0,0.67,68.4,31.0,86.0,33.0,30.134,29.808,12.7
2018-09-22,55.6,33.0,17.3,29.9,3.7,5.8,282.0,0.67,77.0,31.8,80.0,8.0,30.094,29.719,17.3
2018-09-23,57.5,25.0,20.2,29.7,3.6,5.7,282.0,0.67,75.8,36.8,47.0,13.0,29.906,29.517,19.6
2018-09-24,55.5,41.0,31.1,29.6,6.8,10.0,282.0,0.68,68.1,44.6,69.0,20.0,29.695,29.414,25.3
2018-09-25,47.6,40.0,22.8,29.9,4.5,7.4,282.0,0.68,59.2,35.6,70.0,18.0,30.158,29.618,19.6
2018-09-26,48.1,39.0,17.2,30.0,2.2,3.9,282.0,0.68,69.1,26.1,86.0,7.0,30.248,29.739,11.5
2018-09-27,58.0,18.0,14.2,29.7,5.3,8.5,282.0,0.68,73.5,42.5,38.0,12.0,29.829,29.552,15.0
2018-09-28,39.4,71.0,30.3,29.9,2.3,4.3,282.0,0.68,47.6,30.9,86.0,38.0,30.089,29.746,12.7
2018-09-29,57.6,33.0,20.9,29.7,4.9,7.2,282.0,0.68,78.3,33.4,88.0,9.0,29.98,29.484,21.9
2018-09-30,53.7,46.0,28.6,29.7,4.9,6.9,282.0,0.68,75.8,39.6,80.0,7.0,29.84,29.44,20.7
2018-10-01,56.7,42.0,32.4,29.7,3.8,5.6,286.0,0.0,70.9,40.1,77.0,21.0,29.991,29.362,17.3
2018-10-02,60.4,46.0,39.4,29.6,7.2,10.9,282.0,0.0,67.3,50.1,63.0,35.0,29.717,29.385,19.6
2018-10-03,59.8,46.0,37.9,29.5,8.3,12.2,282.0,0.0,72.3,44.3,70.0,25.0,29.877,29.37,20.7
2018-10-04,48.6,58.0,33.0,29.7,7.5,11.3,282.0,0.04,59.2,37.9,84.0,26.0,29.892,29.525,28.8
2018-10-05,50.0,54.0,32.6,29.6,7.8,11.6,282.0,0.05,62.0,35.9,92.0,27.0,29.877,29.477,24.2
2018-10-06,38.7,84.0,34.1,29.8,1.6,3.0,282.0,0.14,46.0,33.5,92.0,65.0,29.971,29.716,10.4
2018-10-07,38.6,87.0,34.9,29.7,2.3,3.9,282.0,0.16,50.7,35.3,93.0,58.0,29.828,29.576,10.4
2018-10-08,32.6,91.0,30.1,29.8,2.1,3.6,283.0,0.22,36.0,30.3,93.0,85.0,29.934,29.724,9.2
2018-10-09,31.2,89.0,28.3,29.9,1.8,3.0,283.0,0.23,36.2,28.4,92.0,76.0,29.941,29.812,10.4
2018-10-10,26.5,89.0,23.7,30.0,1.7,2.9,283.0,0.29,30.0,24.1,92.0,86.0,30.116,29.853,6.9
2018-10-11,33.3,77.0,26.3,30.0,1.8,3.0,283.0,0.54,49.1,21.6,90.0,51.0,30.143,29.753,9.2
2018-10-12,44.1,39.0,19.3,29.8,8.5,12.6,282.0,0.54,55.7,33.4,85.0,22.0,29.9,29.646,20.7
2018-10-13,46.3,37.0,18.3,29.6,8.3,11.9,282.0,0.56,56.3,25.0,89.0,20.0,29.825,29.412,20.7
2018-10-14,17.9,83.0,13.7,30.2,1.5,2.5,288.0,0.72,25.0,7.4,89.0,78.0,30.567,29.531,8.1
2018-10-15,19.9,69.0,10.8,30.5,1.1,1.7,283.0,0.83,42.1,-0.0,82.0,41.0,30.811,30.4,8.1
2018-10-16,31.1,68.0,20.6,30.4,1.0,1.7,283.0,0.83,49.8,15.7,87.0,39.0,30.577,30.297,9.2
2018-10-17,34.7,69.0,24.5,30.4,1.1,2.2,283.0,0.84,50.5,21.1,90.0,41.0,30.57,30.212,8.1
2018-10-18,40.3,59.0,23.4,30.1,2.2,3.6,283.0,0.85,62.1,23.2,91.0,16.0,30.336,29.917,12.7
2018-10-19,44.9,46.0,22.9,30.1,2.2,3.9,283.0,0.85,60.1,29.1,79.0,18.0,30.321,29.915,10.4
2018-10-20,40.7,56.0,23.0,30.3,1.2,2.2,283.0,0.85,61.5,23.5,87.0,21.0,30.492,30.101,8.1
2018-10-21,48.9,43.0,24.1,30.0,5.0,7.7,282.0,0.85,67.1,26.1,83.0,19.0,30.125,29.753,17.3
2018-10-22,45.3,55.0,27.6,30.0,1.5,2.7,282.0,0.85,66.1,29.4,87.0,21.0,30.154,29.882,8.1
2018-10-23,43.8,65.0,31.2,30.0,1.7,2.9,282.0,0.85,62.4,31.9,85.0,20.0,30.081,29.789,10.4
2018-10-24,45.9,53.0,27.5,29.8,2.7,4.6,282.0,0.85,57.3,35.9,81.0,23.0,29.947,29.71,12.7
2018-10-25,46.7,40.0,22.7,29.8,4.5,7.2,283.0,0.85,61.8,35.0,60.0,19.0,29.933,29.682,13.8
